source_id;author;title;year;source_type;source_book;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf;txt_path;anchor_external
Unknown1995_Civilizati;Unknown;Civilizations of the Ancient Near East;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Schaudig2002_DieInschri;Schaudig;Die Inschriften Nabonids von Babylon und Kyros’ des Großen;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Scheil1937_Auserviced;Scheil;Au service de Clio: Notices diverses;1937;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Seidl2007_Assurbanip;Seidl;Assurbanipals Griffel;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2003_Festschrif;Unknown;Festschrift für Burkhart Kienast zum 70;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Seminara2004_Leiscrizio;Seminara;Le iscrizioni reali sumero-accadiche d’età paleobabilonese;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Seux1976_Hymnesetpr;Seux;Hymnes et prières aux dieux de Babylonie et d’Assyrie;1976;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Shaffer2000_ANewLookat;Shaffer;A New Look at Some Old Catalogues;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sigrist1984_Lessattukk;Sigrist;Les šattukku dans l’Ešumeša durant la période d’Isin et Larsa;1984;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Singer2003_TheGreatSc;Singer;The Great Scribe Taki-Šarruma;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sjoberg1972_InPraiseof;Sjöberg;In Praise of the Scribal Art;1972;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sjoberg1973_DerVaterun;Sjöberg;Der Vater und sein missratener Sohn;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Skaist1990_TheSaleCon;Skaist;The Sale Contracts from Khafajah;1990;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Slanski2003_TheBabylon;Slanski;The Babylonian Entitlement narû (Kudurrus;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Slanski2003_Representa;Slanski;Representation of the Divine on the Babylonian Entitlement Monuments;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Smith1876_TheChaldea;Smith;The Chaldean Account of Genesis;1876;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sollberger1966_Businessan;Sollberger;Business and Administrative Correspondence under the Kings of Ur;1966;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sollberger1968_TheCrucifo;Sollberger;The Cruciform Monument;1968;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sollberger1971_Inscriptio;Sollberger;Inscriptions royales sumériennes et akkadiennes;1971;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Spada2007_Testiecono;Spada;Testi economici da Ur di periodo paleo-babilonese;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Spycket1981_Lastatuair;Spycket;La statuaire du Proche-Orient ancien;1981;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Steinkeller2003_ArchivalPr;Steinkeller;Archival Practices at Babylonia in the Third Millennium;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Steve1992_Syllabaire;Steve;Syllabaire élamite: Histoire et paléographie;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Stol1981_Lettersfro;Stol;Letters from Yale;1981;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Stol2001_ARescripto;Stol;A Rescript of an Old Babylonian Letter;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Stolper1998_Inscribedi;Stolper;Inscribed in Egyptian;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Streck2000_Dasamurrit;Streck;Das amurritische Onomastikon der altbabylonischen Zeit;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Svenbro1997_LaGrecearc;Svenbro;La Grèce archaïque et classique;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tadmor1997_Propaganda;Tadmor;Propaganda, Literature, Historiography;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1998_EnSyrieaux;Unknown;En Syrie aux origines de l’écriture;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tanret2005_Shekelsfor;Tanret;Shekels for the Scribe;2005;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Tanret2003_Puzzlingwi;Tanret;Puzzling with Numbers;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Teissier1961_Diplomatiq;Teissier;Diplomatique;1961;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1950_TheHistory;Unknown;The History of the Peloponnesian War;1950;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Thureau-Dangin1912_Notesassyr;Thureau-Dangin;Notes assyriologiques XVI;1912;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ulshefer1995_Diealtassy;Ulshefer;Die altassyrischen Privaturkunden;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mieroop1997_OnWritinga;Mieroop;On Writing a History of the Ancient Near East;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mieroop1999_CuneiformT;Mieroop;Cuneiform Texts and the Writing of History;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mieroop2000_SargonofAg;Mieroop;Sargon of Agade and His Successors in Anatolia;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Toorn2000_CuneiformD;Toorn;Cuneiform Documents from Syria-Palestine;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Toorn2007_WhyWisdomB;Toorn;Why Wisdom Became a Secret;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dijk1965_Uneinsurre;Dijk;Une insurrection générale au pays de Larsa;1965;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Driel1973_ReviewofEl;Driel;Review of Ellis 1968;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1982_Zikirsumim;Unknown;Zikir šumim;1982;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lerberghe1989_ALongLasti;Lerberghe;A Long Lasting Life;1989;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lerberghe1994_AnOldBabyl;Lerberghe;An Old Babylonian Clone;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2001_VeenhofAnn;Unknown;Veenhof Anniversary Volume;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Soldt2001_Nahissalmu;Soldt;Nahiššalmu;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vanstiphout1978_LipitIstar;Vanstiphout;Lipit-Ištar’s Praise in Edubba;1978;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vanstiphout2003_EpicsofSum;Vanstiphout;Epics of Sumerian Kings: The Matter of Aratta;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vanstiphout2003_TheOldBaby;Vanstiphout;The Old Babylonian Literary Canon;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof1966_ReviewofKu;Veenhof;Review of Kutsch 1963;1966;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof1986_CuneiformA;Veenhof;Cuneiform Archives: An Introduction;1986;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2003_Fatherhood;Veenhof;Fatherhood Is a Matter of Opinion;2003;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2008_Mesopotami;Veenhof;Mesopotamia: The Old Assyrian Period;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veldhuis1999_ThePoetryo;Veldhuis;The Poetry of Magic;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Verbrugghe1996_Berossosan;Verbrugghe;Berossos and Manetho;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Villard1992_Parademili;Villard;Parade militaire dans les jardins de Babylone;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Villard1995_Lesdernier;Villard;Les derniers rapports des devins néo-assyriens;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Villard2006_Achemineme;Villard;Acheminement et réception de la correspondance royale;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Villard2008_Leslettres;Villard;Les lettres du temple d’Aššur;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vincente1995_TheTallLei;Vincente;The Tall Leilan Recension of the Sumerian King List;1995;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Voet1993_SealinginP;Voet;Sealing in Philadelphia and Elsewhere;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Voet1994_Comments;Voet;Comments;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Weiher1983_Spatbabylo;Weiher;Spätbabylonische Texte aus Uruk;1983;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Waetzoldt1991_ReviewofTh;Waetzoldt;Review of The Organization of Power;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1997_Assyrienim;Unknown;Assyrien im Wandel der Zeiten;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Walker1987_CuneiformR;Walker;Cuneiform: Reading the Past;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Walker1987_TheKouyunj;Walker;The Kouyunjik Collection;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Walker2001_TheInducti;Walker;The Induction of the Cult Image in Ancient Mesopotamia;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Watanabe1985_DieBriefed;Watanabe;Die Briefe der neuassyrischen Könige;1985;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Weisberg1969_AnOldBabyl;Weisberg;An Old Babylonian Forerunner to šumma ālu;1969;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Westbrook1988_OldBabylon;Westbrook;Old Babylonian Marriage Law;1988;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Westenholz2007_TheGraecoB;Westenholz;The Graeco-Babyloniaca Once Again;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Westenholz1993_Writingfor;Westenholz;Writing for Posterity;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Westenholz1997_Legendsoft;Westenholz;Legends of the Kings of Akkade;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Westenholz2004_TheOldAkka;Westenholz;The Old Akkadian Presence at Nineveh;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Whiting1977_SealingPra;Whiting;Sealing Practices at Eshnunna;1977;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Whiting1987_OldBabylon;Whiting;Old Babylonian Letters from Tell Asmar;1987;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wilcke2006_DieHymneau;Wilcke;Die Hymne auf das Heiligtum Keš;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wilhelm1970_Untersuchu;Wilhelm;Untersuchungen zum Hurro-Akkadischen von Nuzi;1970;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wilhelm1991_AHurrianLe;Wilhelm;A Hurrian Letter from Tell Brak;1991;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2004_TheCambrid;Unknown;The Cambridge Encyclopedia of the World’s Ancient Languages;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1914_Cyropaedia;Unknown;Cyropaedia;1914;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2001_Etudesouga;Unknown;Études ougaritiques I;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown1997_CrossingBo;Unknown;Crossing Boundaries and Linking Horizons;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ziegler2000_Aspectseco;Ziegler;Aspects économiques des guerres de Šamši-Addu;2000;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2006_Lamusiquea;Unknown;La musique au Proche-Orient ancien;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ziegler2007_Florilegiu;Ziegler;Florilegium marianum IX;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ziegler2004_Unelettred;Ziegler;Une lettre de Šamši-Addu découverte à Hazor?;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ziegler2007_Amurritisc;Ziegler;Amurritisch lernen;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Barjamovic2008_AnOldAssyr;Barjamovic;An Old Assyrian Incantation against the Evil Eye;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Buccellati1993_ThroughaGl;Buccellati;Through a Glass Darkly: A Reconstruction of Old Babylonian Monuments Described in Old Babylonian Copies;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cammarosano2019_TheyWroteo;Cammarosano;They Wrote on Wax: Wax Boards in the Ancient Near East;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Chiera1956_TheyWroteo;Chiera;They Wrote on Clay: The Babylonian Tablets Speak Today;1956;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dalley2020_TheFirstSe;Dalley;The First Sealand Dynasty: Literacy, Economy, and the Likely Location of Dur-Enlil(e;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Derksen2017_NewEvidenc;Derksen;New Evidence for Beeswax during the Old Assyrian Colony Period and the Ur III Period;2017;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Devecchi2020_DallaMesop;Devecchi;Dalla Mesopotamia a Parigi, passando per Susa;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Eppihimer2010_Assembling;Eppihimer;Assembling King and State;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Fales2010_NewLighton;Fales;New Light on Assyro-Aramaic Interference: The Assur Ostracon;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Feldman2009_Knowledgea;Feldman;Knowledge as Cultural Biography;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Finkel2018_Amuletsaga;Finkel;Amulets against Fever;2018;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Finkel2019_Assurbanip;Finkel;Assurbanipal’s Library: An Overview;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Franklin2019_ReviewofVo;Franklin;Review of Voices on Birchbark;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Friberg1990_SeedandRee;Friberg;‘Seed and Reeds’;1990;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Greco2019_TheCodeofH;Greco;The Code of Hammurabi in Later Tradition;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Guterbock1934_Diehistori;Güterbock;Die historische Tradition;1934;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Harper1993_TheRoyalCi;Harper;The Royal City of Susa;1993;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Henkelman2012_SutrukNahh;Henkelman;Šutruk-Nahhunte;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Heessel2012_Amuletteun;Heeßel;Amulette und ‘Amulettform’;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Jendritzki2019_Rekonstruk;Jendritzki;Rekonstruktion einer Elfenbein-Klapptafel;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Jursa2004_Accounting;Jursa;Accounting in Neo-Babylonian Institutional Archives;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Konig1977_Dieelamisc;König;Die elamischen Königsinschriften;1977;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Larsen2015_AncientKan;Larsen;Ancient Kanesh;2015;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Maiocchi2012_Ildolcesap;Maiocchi;Il dolce sapore della morte;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Maul2012_Tontafelab;Maul;Tontafelabschriften des Kodex Hammurapi;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michalowski1980_NewSources;Michalowski;New Sources Concerning Naram-Sin;1980;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michalowski2020_TheKingdom;Michalowski;The Kingdom of Akkad in Contact with the World;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Michel2020_WomenofAss;Michel;Women of Assur and Kanesh;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Nougayrol1958_Lesfragmen;Nougayrol;Les fragments en pierre du Code Hammourabien II;1958;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ornan2019_Unfinished;Ornan;Unfinished Business;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Panayotov2018_Magicomedi;Panayotov;Magico-medical Plants;2018;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Paulus2017_Akkadeinmi;Paulus;Akkade in mittelbabylonischer Zeit;2017;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Postgate2001_SystemandS;Postgate;System and Style in Three Near Eastern Bureaucracies;2001;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Potts1999_TheArchaeo;Potts;The Archaeology of Elam;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Potts2006_Elamitesan;Potts;Elamites and Kassites in the Gulf;2006;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Potts2018_Archaeolog;Potts;Archaeology and the Art of the Ancient Near East;2018;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Powell1996_Wineandthe;Powell;Wine and the Vine in Ancient Mesopotamia;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Radner2014_AnImperial;Radner;An Imperial Communication Network;2014;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Reichel2013_Eshnunna;Reichel;Eshnunna;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Rey2020_ASeleucidC;Rey;A Seleucid Cult of Royal Ancestors in Girsu;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Robson2019_ScholarlyT;Robson;Scholarly Tablet Collections;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2019_LibrariesB;Unknown;Libraries Before Alexandria;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Sallaberger2012_Bierbrauen;Sallaberger;Bierbrauen in Versen;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Thavapalan2019_Stonesfrom;Thavapalan;Stones from the Mountain;2019;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dijk1986_Diedynasti;Dijk;Die dynastischen Heiraten;1986;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2010_TheArchive;Veenhof;The Archive of Kuliya, son of Ali-abum;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Veenhof2020_OldAssyria;Veenhof;Old Assyrian Iṣurtum;2020;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Volk1999_Imkereiima;Volk;Imkerei im alten Mesopotamien?;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Waal2012_WritinginA;Waal;Writing in Anatolia;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Wasserman1994_BM78613;Wasserman;BM 78613;1994;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Winter1992_Idolsofthe;Winter;‘Idols of the King.’;1992;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Winter1996_SexRhetori;Winter;Sex, Rhetoric and the Public Monument;1996;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Winter2002_DefiningAe;Winter;Defining Aesthetics for Non-Western Studies;2002;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Unknown2017_Entrelesfl;Unknown;Entre les fleuves II;2017;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Abela-Ridder2010_Estimating;Abela-Ridder;Estimating the Burden of Human Leptospirosis;2010;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bandara2014_Globalizat;Bandara;Globalization of Leptospirosis through Travel and Migration;2014;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Baermann1928_DiagnoseKl;Baermann;Diagnose, Klinik, Epidemiologie und Therapie der kurzfristigen Weilschen Erkrankung;1928;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Berman1973_ScrubTyphu;Berman;Scrub Typhus in South Vietnam;1973;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Borg-Petersen1949_Experience;Borg-Petersen;Experience of Leptospirosis in Denmark;1949;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Borghouts1998_TheClinica;Borghouts;The Clinical Course and Prognostic Factors of Non-Specific Neck Pain: A Systematic Review;1998;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Broom1951_Leptospiro;Broom;Leptospirosis in England and Wales;1951;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Broom1948_WeilsDisea;Broom;Weil’s Disease;1948;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Brown1997_BM13470119;Brown;BM 134701 = 1966-10-14, 1 and the Hellenistic Period Eclipse Ritual from Uruk;1997;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Bulmer1945_WeilsDisea;Bulmer;Weil’s Disease in Normandy: Its Treatment with Penicillin;1945;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Cavigneaux1948_CasesofLep;Cavigneaux;Cases of Leptospirosis Icterohaemorrhagica in the Paris District;1948;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Daher2009_Predictors;Daher;Predictors of Oliguric Acute Kidney Injury in Leptospirosis;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Daher1999_RiskFactor;Daher;Risk Factors for Death and Changing Patterns in Leptospirosis Acute Renal Failure;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Dittrich2015_OrientiaRi;Dittrich;Orientia, Rickettsia, and Leptospira Pathogens as Causes of CNS Infections in Laos;2015;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Edwards1960_HumanLepto;Edwards;Human Leptospirosis;1960;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Fairburn1956_Chloramphe;Fairburn;Chloramphenicol and Penicillin in the Treatment of Leptospirosis among British Troops in Malaya;1956;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Faine1982_Guidelines;Faine;Guidelines for the Control of Leptospirosis. WHO Offset Publication;1982;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Fletcher1927_Leptospiro;Fletcher;Leptospirosis, Tsutsugamushi Disease and Tropical Typhus;1927;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Gardner1946_Laboratory;Gardner;Laboratory Diagnosis of Weil’s Disease;1946;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hall1951_Evaluation;Hall;Evaluation of Antibiotic Therapy in Human Leptospirosis;1951;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hamilton1934_WeilsDisea;Hamilton Fairley;Weil’s Disease among Sewer Workers in London;1934;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hartskeerl2011_EmergenceC;Hartskeerl;Emergence, Control and Re-emerging Leptospirosis: Dynamics of Infection in the Changing World;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ido1918_Spirochaet;Ido;Spirochaeta Hebdomadis, the Causative Agent of Seven Day Fever;1918;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ko1999_UrbanEpide;Ko;Urban Epidemic of Severe Leptospirosis in Brazil;1999;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kocen1962_Leptospiro;Kocen;Leptospirosis: A Comparison of Symptomatic and Penicillin Therapy;1962;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Kristensen1935_OmWeilsSyg;Kristensen;Om Weil’s Sygdom i Danmark;1935;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Limmathurotsakul2012_FoolsGoldW;Limmathurotsakul;Fool’s Gold: Why Imperfect Reference Tests Are Undermining the Evaluation of Novel Diagnostics;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Lopes2004_Comparativ;Lopes;Comparative Study of In-Hospital Case-Fatality Rate of Leptospirosis;2004;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Mayxay2013_CausesofNo;Mayxay;Causes of Non-Malarial Fever in Laos;2013;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
McClain1984_Doxycyclin;McClain;Doxycycline Therapy for Leptospirosis;1984;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Molner1948_Leptospira;Molner;Leptospiral Infections: A Survey;1948;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Pappas2008_TheGlobali;Pappas;The Globalization of Leptospirosis;2008;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Puliyath2012_Leptospiro;Puliyath;Leptospirosis in Pregnancy;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Reller2014_Unsuspecte;Reller;Unsuspected Leptospirosis Is a Cause of Acute Febrile Illness in Nicaragua;2014;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Ross1958_Treatmento;Ross Russell;Treatment of Leptospirosis with Oxytetracycline;1958;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Segura2005_ClinicalSp;Segura;Clinical Spectrum of Pulmonary Involvement in Leptospirosis;2005;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Silva2011_RIFLEandAK;Silva Júnior;RIFLE and AKIN Classifications Predict Mortality in Leptospirosis;2011;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Slot1932_Leptospiro;Slot;Leptospirosen in Bangkinang en Omgeving;1932;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Smith1949_WeilsDisea;Smith;Weil’s Disease in the North-East of Scotland;1949;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Smythe2009_TheMicrosc;Smythe;The Microscopic Agglutination Test Is an Unreliable Predictor;2009;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Spichler2012_Comparativ;Spichler;Comparative Analysis of Severe Pediatric and Adult Leptospirosis;2012;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Hooste2007_Leptospiro;Hooste;Leptospirosis: Review of the Literature;2007;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
Vervoort1923_Spirochaet;Vervoort;Spirochaeten bij Acute Koortsige Ziekten van Onbekende Oorsprong in de Tropen;1923;;;;;;;;;No;No;;auto-extracted from references;;;FALSE;;external
